net_profit_to_total_operate_revenue_ttm,cfo_to_ev,accounts_payable_turnover_days,net_profit_ratio,net_non_operating_income_to_total_profit,fixed_asset_ratio,account_receivable_turnover_days,DEGM,sale_expense_to_operating_revenue,operating_tax_to_operating_revenue_ratio_ttm,inventory_turnover_days,OperatingCycle,net_operate_cash_flow_to_operate_income,quick_ratio,intangible_asset_ratio,MLEV,debt_to_equity_ratio,super_quick_ratio,inventory_turnover_rate,operating_profit_growth_rate,current_ratio,net_operate_cash_flow_to_net_debt,net_operate_cash_flow_to_asset,total_asset_turnover_rate,operating_profit_to_total_profit,roa_ttm,admin_expense_rate,equity_to_fixed_asset_ratio,net_operate_cash_flow_to_total_liability,cash_rate_of_sales,goods_service_cash_to_operating_revenue_ttm,date,stkcd,flag
0.1256,0.004754,411.556,0.1256,0.0,0.032036,1648.08,0.001503,0.092831,0.011549,225.402,637.423,0.198719,1.63905,0.372595,0.018695,0.412055,1.16326,1.59715,-0.583585,1.94855,-0.033873,0.006395,0.266936,0.996862,0.033527,0.142278,22.1921,-0.026913,0.023958,0.842621,2019-09-20,000008.XSHE,True
0.061694,0.095326,140.925,0.061922,0.01647,0.182049,570.996,0.073448,0.091736,0.039433,413.69,556.439,2.30515,0.932728,0.054669,0.411073,3.66445,0.391051,0.870217,1.67996,1.80054,0.025361,0.09928,0.442597,0.964071,0.027406,0.055121,1.90583,0.018881,0.224313,0.826112,2019-09-20,000009.XSHE,True
-0.842237,,627.336,-0.842237,0.0,0.018326,1997.23,-6.50547,0.028983,0.003782,924.676,1423.98,0.486868,0.613923,0.05881,0.027117,6.49041,0.451558,0.389326,-0.484701,1.12055,-0.018366,-0.080861,0.196452,0.997761,-0.165459,0.177663,12.5148,-0.017186,-0.41161,1.49439,2019-09-20,000010.XSHE,True
0.21526,,,0.21526,0.002656,0.003623,329.73,1.55469,0.020421,0.267223,1357.47,,1.12304,1.23581,0.0,0.268347,1.74595,0.429922,0.265199,0.698981,2.33744,-0.12789,0.097506,0.29799,1.02523,0.064145,0.042498,103.597,-0.069408,0.327211,1.36638,2019-09-20,000011.XSHE,True
0.210905,-0.011083,,0.210905,0.035908,0.002946,64.5689,,,0.009387,,,-0.437156,,0.003436,0.0,12.9935,,,0.121417,,-0.008432,-0.010679,0.035453,1.00368,0.007477,0.301577,24.2582,-0.008024,-0.301216,,2019-09-19,000001.XSHE,True
0.166258,0.028388,571.625,0.166258,-0.031607,0.010497,9.1686,0.096785,0.024911,0.08181,1385.1,,0.683219,0.438709,0.003217,0.377041,8.35061,0.202924,0.259908,0.333655,1.11912,0.029352,0.029629,0.2099,1.00532,0.034898,0.034446,14.0422,0.026451,0.141157,1.25563,2019-09-19,000002.XSHE,True
-0.086169,,,-0.086169,0.0,0.00626,128.73,0.026597,0.741937,0.01685,,,1.23466,,0.0,0.000433,0.206375,1.01421,,-2.3834,4.83974,0.065435,-0.388979,2.15924,0.999557,-0.186059,0.064986,135.879,-0.173136,-0.180147,1.01172,2019-09-19,000004.XSHE,True
0.332883,0.012238,311.359,0.332883,0.0,0.011887,1047.84,-0.118782,0.014143,0.011719,365.362,,1.06686,0.983705,0.098922,0.001736,0.821226,0.852826,0.985325,2.06174,1.32297,0.024117,0.019998,0.217778,0.99053,0.072495,0.113258,47.3831,0.023882,0.091827,0.619131,2019-09-19,000005.XSHE,True
0.284728,,,0.284728,0.0,0.000818,1352.0,0.098179,0.01867,0.052072,1821.77,,4.46214,0.799547,0.0,0.290736,1.48308,0.014256,0.19761,-0.267521,2.00752,0.166553,0.148012,0.154807,1.02026,0.044078,0.05845,507.365,0.092675,0.956105,2.00387,2019-09-19,000006.XSHE,True
-4.60716,0.004849,,-4.60716,0.0,0.164532,35.7049,-0.046012,,0.02572,3.48706,,-0.371389,3.3936,0.000655,0.055435,1.10043,1.49682,103.239,0.533654,3.39675,0.00729,0.036291,0.103871,-0.441498,-0.478549,0.632049,2.92168,0.006845,0.349381,1.04932,2019-09-19,000007.XSHE,True
0.1256,0.005122,411.556,0.1256,0.0,0.032036,1648.08,0.001503,0.092831,0.011549,225.402,637.423,0.198719,1.63905,0.372595,0.020526,0.412055,1.16326,1.59715,-0.583585,1.94855,-0.033873,0.006395,0.266936,0.996862,0.033527,0.142278,22.1921,-0.026913,0.023958,0.842621,2019-09-19,000008.XSHE,True
0.061694,0.095483,140.925,0.061922,0.01647,0.182049,570.996,0.073448,0.091736,0.039433,413.69,556.439,2.30515,0.932728,0.054669,0.412101,3.66445,0.391051,0.870217,1.67996,1.80054,0.025361,0.09928,0.442597,0.964071,0.027406,0.055121,1.90583,0.018881,0.224313,0.826112,2019-09-19,000009.XSHE,True
-0.842237,,627.336,-0.842237,0.0,0.018326,1997.23,-6.50547,0.028983,0.003782,924.676,1423.98,0.486868,0.613923,0.05881,0.026879,6.49041,0.451558,0.389326,-0.484701,1.12055,-0.018366,-0.080861,0.196452,0.997761,-0.165459,0.177663,12.5148,-0.017186,-0.41161,1.49439,2019-09-19,000010.XSHE,True
0.21526,,,0.21526,0.002656,0.003623,329.73,1.55469,0.020421,0.267223,1357.47,,1.12304,1.23581,0.0,0.268922,1.74595,0.429922,0.265199,0.698981,2.33744,-0.12789,0.097506,0.29799,1.02523,0.064145,0.042498,103.597,-0.069408,0.327211,1.36638,2019-09-19,000011.XSHE,True
0.210905,-0.011109,,0.210905,0.035908,0.002946,64.5689,,,0.009387,,,-0.437156,,0.003436,0.0,12.9935,,,0.121417,,-0.008432,-0.010679,0.035453,1.00368,0.007477,0.301577,24.2582,-0.008024,-0.301216,,2019-09-18,000001.XSHE,True
0.166258,0.028347,571.625,0.166258,-0.031607,0.010497,9.1686,0.096785,0.024911,0.08181,1385.1,,0.683219,0.438709,0.003217,0.375205,8.35061,0.202924,0.259908,0.333655,1.11912,0.029352,0.029629,0.2099,1.00532,0.034898,0.034446,14.0422,0.026451,0.141157,1.25563,2019-09-18,000002.XSHE,True
-0.086169,,,-0.086169,0.0,0.00626,128.73,0.026597,0.741937,0.01685,,,1.23466,,0.0,0.000476,0.206375,1.01421,,-2.3834,4.83974,0.065435,-0.388979,2.15924,0.999557,-0.186059,0.064986,135.879,-0.173136,-0.180147,1.01172,2019-09-18,000004.XSHE,True
0.332883,0.012265,311.359,0.332883,0.0,0.011887,1047.84,-0.118782,0.014143,0.011719,365.362,,1.06686,0.983705,0.098922,0.001741,0.821226,0.852826,0.985325,2.06174,1.32297,0.024117,0.019998,0.217778,0.99053,0.072495,0.113258,47.3831,0.023882,0.091827,0.619131,2019-09-18,000005.XSHE,True
0.284728,,,0.284728,0.0,0.000818,1352.0,0.098179,0.01867,0.052072,1821.77,,4.46214,0.799547,0.0,0.289966,1.48308,0.014256,0.19761,-0.267521,2.00752,0.166553,0.148012,0.154807,1.02026,0.044078,0.05845,507.365,0.092675,0.956105,2.00387,2019-09-18,000006.XSHE,True
-4.60716,0.004918,,-4.60716,0.0,0.164532,35.7049,-0.046012,,0.02572,3.48706,,-0.371389,3.3936,0.000655,0.056221,1.10043,1.49682,103.239,0.533654,3.39675,0.00729,0.036291,0.103871,-0.441498,-0.478549,0.632049,2.92168,0.006845,0.349381,1.04932,2019-09-18,000007.XSHE,True
0.1256,0.005133,411.556,0.1256,0.0,0.032036,1648.08,0.001503,0.092831,0.011549,225.402,637.423,0.198719,1.63905,0.372595,0.020582,0.412055,1.16326,1.59715,-0.583585,1.94855,-0.033873,0.006395,0.266936,0.996862,0.033527,0.142278,22.1921,-0.026913,0.023958,0.842621,2019-09-18,000008.XSHE,True
0.061694,0.0958,140.925,0.061922,0.01647,0.182049,570.996,0.073448,0.091736,0.039433,413.69,556.439,2.30515,0.932728,0.054669,0.414173,3.66445,0.391051,0.870217,1.67996,1.80054,0.025361,0.09928,0.442597,0.964071,0.027406,0.055121,1.90583,0.018881,0.224313,0.826112,2019-09-18,000009.XSHE,True
-0.842237,,627.336,-0.842237,0.0,0.018326,1997.23,-6.50547,0.028983,0.003782,924.676,1423.98,0.486868,0.613923,0.05881,0.026879,6.49041,0.451558,0.389326,-0.484701,1.12055,-0.018366,-0.080861,0.196452,0.997761,-0.165459,0.177663,12.5148,-0.017186,-0.41161,1.49439,2019-09-18,000010.XSHE,True
0.21526,,,0.21526,0.002656,0.003623,329.73,1.55469,0.020421,0.267223,1357.47,,1.12304,1.23581,0.0,0.270271,1.74595,0.429922,0.265199,0.698981,2.33744,-0.12789,0.097506,0.29799,1.02523,0.064145,0.042498,103.597,-0.069408,0.327211,1.36638,2019-09-18,000011.XSHE,True
0.210905,-0.011119,,0.210905,0.035908,0.002946,64.5689,,,0.009387,,,-0.437156,,0.003436,0.0,12.9935,,,0.121417,,-0.008432,-0.010679,0.035453,1.00368,0.007477,0.301577,24.2582,-0.008024,-0.301216,,2019-09-17,000001.XSHE,True
0.166258,0.028371,571.625,0.166258,-0.031607,0.010497,9.1686,0.096785,0.024911,0.08181,1385.1,,0.683219,0.438709,0.003217,0.376252,8.35061,0.202924,0.259908,0.333655,1.11912,0.029352,0.029629,0.2099,1.00532,0.034898,0.034446,14.0422,0.026451,0.141157,1.25563,2019-09-17,000002.XSHE,True
-0.086169,,,-0.086169,0.0,0.00626,128.73,0.026597,0.741937,0.01685,,,1.23466,,0.0,0.000464,0.206375,1.01421,,-2.3834,4.83974,0.065435,-0.388979,2.15924,0.999557,-0.186059,0.064986,135.879,-0.173136,-0.180147,1.01172,2019-09-17,000004.XSHE,True
0.332883,0.012211,311.359,0.332883,0.0,0.011887,1047.84,-0.118782,0.014143,0.011719,365.362,,1.06686,0.983705,0.098922,0.001731,0.821226,0.852826,0.985325,2.06174,1.32297,0.024117,0.019998,0.217778,0.99053,0.072495,0.113258,47.3831,0.023882,0.091827,0.619131,2019-09-17,000005.XSHE,True
0.284728,,,0.284728,0.0,0.000818,1352.0,0.098179,0.01867,0.052072,1821.77,,4.46214,0.799547,0.0,0.289966,1.48308,0.014256,0.19761,-0.267521,2.00752,0.166553,0.148012,0.154807,1.02026,0.044078,0.05845,507.365,0.092675,0.956105,2.00387,2019-09-17,000006.XSHE,True
-4.60716,0.004906,,-4.60716,0.0,0.164532,35.7049,-0.046012,,0.02572,3.48706,,-0.371389,3.3936,0.000655,0.056089,1.10043,1.49682,103.239,0.533654,3.39675,0.00729,0.036291,0.103871,-0.441498,-0.478549,0.632049,2.92168,0.006845,0.349381,1.04932,2019-09-17,000007.XSHE,True
0.1256,0.005155,411.556,0.1256,0.0,0.032036,1648.08,0.001503,0.092831,0.011549,225.402,637.423,0.198719,1.63905,0.372595,0.020695,0.412055,1.16326,1.59715,-0.583585,1.94855,-0.033873,0.006395,0.266936,0.996862,0.033527,0.142278,22.1921,-0.026913,0.023958,0.842621,2019-09-17,000008.XSHE,True
0.061694,0.095404,140.925,0.061922,0.01647,0.182049,570.996,0.073448,0.091736,0.039433,413.69,556.439,2.30515,0.932728,0.054669,0.411586,3.66445,0.391051,0.870217,1.67996,1.80054,0.025361,0.09928,0.442597,0.964071,0.027406,0.055121,1.90583,0.018881,0.224313,0.826112,2019-09-17,000009.XSHE,True
-0.842237,,627.336,-0.842237,0.0,0.018326,1997.23,-6.50547,0.028983,0.003782,924.676,1423.98,0.486868,0.613923,0.05881,0.026645,6.49041,0.451558,0.389326,-0.484701,1.12055,-0.018366,-0.080861,0.196452,0.997761,-0.165459,0.177663,12.5148,-0.017186,-0.41161,1.49439,2019-09-17,000010.XSHE,True
0.21526,,,0.21526,0.002656,0.003623,329.73,1.55469,0.020421,0.267223,1357.47,,1.12304,1.23581,0.0,0.270465,1.74595,0.429922,0.265199,0.698981,2.33744,-0.12789,0.097506,0.29799,1.02523,0.064145,0.042498,103.597,-0.069408,0.327211,1.36638,2019-09-17,000011.XSHE,True
0.210905,-0.011187,,0.210905,0.035908,0.002946,64.5689,,,0.009387,,,-0.437156,,0.003436,0.0,12.9935,,,0.121417,,-0.008432,-0.010679,0.035453,1.00368,0.007477,0.301577,24.2582,-0.008024,-0.301216,,2019-09-16,000001.XSHE,True
0.166258,0.028295,571.625,0.166258,-0.031607,0.010497,9.1686,0.096785,0.024911,0.08181,1385.1,,0.683219,0.438709,0.003217,0.37287,8.35061,0.202924,0.259908,0.333655,1.11912,0.029352,0.029629,0.2099,1.00532,0.034898,0.034446,14.0422,0.026451,0.141157,1.25563,2019-09-16,000002.XSHE,True
-0.086169,,,-0.086169,0.0,0.00626,128.73,0.026597,0.741937,0.01685,,,1.23466,,0.0,0.000473,0.206375,1.01421,,-2.3834,4.83974,0.065435,-0.388979,2.15924,0.999557,-0.186059,0.064986,135.879,-0.173136,-0.180147,1.01172,2019-09-16,000004.XSHE,True
0.332883,0.011999,311.359,0.332883,0.0,0.011887,1047.84,-0.118782,0.014143,0.011719,365.362,,1.06686,0.983705,0.098922,0.001691,0.821226,0.852826,0.985325,2.06174,1.32297,0.024117,0.019998,0.217778,0.99053,0.072495,0.113258,47.3831,0.023882,0.091827,0.619131,2019-09-16,000005.XSHE,True
0.284728,,,0.284728,0.0,0.000818,1352.0,0.098179,0.01867,0.052072,1821.77,,4.46214,0.799547,0.0,0.285057,1.48308,0.014256,0.19761,-0.267521,2.00752,0.166553,0.148012,0.154807,1.02026,0.044078,0.05845,507.365,0.092675,0.956105,2.00387,2019-09-16,000006.XSHE,True
-4.60716,0.004866,,-4.60716,0.0,0.164532,35.7049,-0.046012,,0.02572,3.48706,,-0.371389,3.3936,0.000655,0.055629,1.10043,1.49682,103.239,0.533654,3.39675,0.00729,0.036291,0.103871,-0.441498,-0.478549,0.632049,2.92168,0.006845,0.349381,1.04932,2019-09-16,000007.XSHE,True
0.1256,0.005035,411.556,0.1256,0.0,0.032036,1648.08,0.001503,0.092831,0.011549,225.402,637.423,0.198719,1.63905,0.372595,0.020088,0.412055,1.16326,1.59715,-0.583585,1.94855,-0.033873,0.006395,0.266936,0.996862,0.033527,0.142278,22.1921,-0.026913,0.023958,0.842621,2019-09-16,000008.XSHE,True
0.061694,0.094236,140.925,0.061922,0.01647,0.182049,570.996,0.073448,0.091736,0.039433,413.69,556.439,2.30515,0.932728,0.054669,0.404015,3.66445,0.391051,0.870217,1.67996,1.80054,0.025361,0.09928,0.442597,0.964071,0.027406,0.055121,1.90583,0.018881,0.224313,0.826112,2019-09-16,000009.XSHE,True
-0.842237,,627.336,-0.842237,0.0,0.018326,1997.23,-6.50547,0.028983,0.003782,924.676,1423.98,0.486868,0.613923,0.05881,0.026491,6.49041,0.451558,0.389326,-0.484701,1.12055,-0.018366,-0.080861,0.196452,0.997761,-0.165459,0.177663,12.5148,-0.017186,-0.41161,1.49439,2019-09-16,000010.XSHE,True
0.21526,,,0.21526,0.002656,0.003623,329.73,1.55469,0.020421,0.267223,1357.47,,1.12304,1.23581,0.0,0.266828,1.74595,0.429922,0.265199,0.698981,2.33744,-0.12789,0.097506,0.29799,1.02523,0.064145,0.042498,103.597,-0.069408,0.327211,1.36638,2019-09-16,000011.XSHE,True
0.210905,-0.011174,,0.210905,0.035908,0.002946,64.5689,,,0.009387,,,-0.437156,,0.003436,0.0,12.9935,,,0.121417,,-0.008432,-0.010679,0.035453,1.00368,0.007477,0.301577,24.2582,-0.008024,-0.301216,,2019-09-12,000001.XSHE,True
0.166258,0.028185,571.625,0.166258,-0.031607,0.010497,9.1686,0.096785,0.024911,0.08181,1385.1,,0.683219,0.438709,0.003217,0.368035,8.35061,0.202924,0.259908,0.333655,1.11912,0.029352,0.029629,0.2099,1.00532,0.034898,0.034446,14.0422,0.026451,0.141157,1.25563,2019-09-12,000002.XSHE,True
-0.086169,,,-0.086169,0.0,0.00626,128.73,0.026597,0.741937,0.01685,,,1.23466,,0.0,0.000476,0.206375,1.01421,,-2.3834,4.83974,0.065435,-0.388979,2.15924,0.999557,-0.186059,0.064986,135.879,-0.173136,-0.180147,1.01172,2019-09-12,000004.XSHE,True
0.332883,0.011819,311.359,0.332883,0.0,0.011887,1047.84,-0.118782,0.014143,0.011719,365.362,,1.06686,0.983705,0.098922,0.001657,0.821226,0.852826,0.985325,2.06174,1.32297,0.024117,0.019998,0.217778,0.99053,0.072495,0.113258,47.3831,0.023882,0.091827,0.619131,2019-09-12,000005.XSHE,True
0.284728,,,0.284728,0.0,0.000818,1352.0,0.098179,0.01867,0.052072,1821.77,,4.46214,0.799547,0.0,0.283213,1.48308,0.014256,0.19761,-0.267521,2.00752,0.166553,0.148012,0.154807,1.02026,0.044078,0.05845,507.365,0.092675,0.956105,2.00387,2019-09-12,000006.XSHE,True
-4.60716,0.004894,,-4.60716,0.0,0.164532,35.7049,-0.046012,,0.02572,3.48706,,-0.371389,3.3936,0.000655,0.055957,1.10043,1.49682,103.239,0.533654,3.39675,0.00729,0.036291,0.103871,-0.441498,-0.478549,0.632049,2.92168,0.006845,0.349381,1.04932,2019-09-12,000007.XSHE,True
0.1256,0.005025,411.556,0.1256,0.0,0.032036,1648.08,0.001503,0.092831,0.011549,225.402,637.423,0.198719,1.63905,0.372595,0.020035,0.412055,1.16326,1.59715,-0.583585,1.94855,-0.033873,0.006395,0.266936,0.996862,0.033527,0.142278,22.1921,-0.026913,0.023958,0.842621,2019-09-12,000008.XSHE,True
0.061694,0.093776,140.925,0.061922,0.01647,0.182049,570.996,0.073448,0.091736,0.039433,413.69,556.439,2.30515,0.932728,0.054669,0.401064,3.66445,0.391051,0.870217,1.67996,1.80054,0.025361,0.09928,0.442597,0.964071,0.027406,0.055121,1.90583,0.018881,0.224313,0.826112,2019-09-12,000009.XSHE,True
-0.842237,,627.336,-0.842237,0.0,0.018326,1997.23,-6.50547,0.028983,0.003782,924.676,1423.98,0.486868,0.613923,0.05881,0.026113,6.49041,0.451558,0.389326,-0.484701,1.12055,-0.018366,-0.080861,0.196452,0.997761,-0.165459,0.177663,12.5148,-0.017186,-0.41161,1.49439,2019-09-12,000010.XSHE,True
0.21526,,,0.21526,0.002656,0.003623,329.73,1.55469,0.020421,0.267223,1357.47,,1.12304,1.23581,0.0,0.263472,1.74595,0.429922,0.265199,0.698981,2.33744,-0.12789,0.097506,0.29799,1.02523,0.064145,0.042498,103.597,-0.069408,0.327211,1.36638,2019-09-12,000011.XSHE,True
0.210905,-0.011181,,0.210905,0.035908,0.002946,64.5689,,,0.009387,,,-0.437156,,0.003436,0.0,12.9935,,,0.121417,,-0.008432,-0.010679,0.035453,1.00368,0.007477,0.301577,24.2582,-0.008024,-0.301216,,2019-09-11,000001.XSHE,True
0.166258,0.028353,571.625,0.166258,-0.031607,0.010497,9.1686,0.096785,0.024911,0.08181,1385.1,,0.683219,0.438709,0.003217,0.375466,8.35061,0.202924,0.259908,0.333655,1.11912,0.029352,0.029629,0.2099,1.00532,0.034898,0.034446,14.0422,0.026451,0.141157,1.25563,2019-09-11,000002.XSHE,True
-0.086169,,,-0.086169,0.0,0.00626,128.73,0.026597,0.741937,0.01685,,,1.23466,,0.0,0.000475,0.206375,1.01421,,-2.3834,4.83974,0.065435,-0.388979,2.15924,0.999557,-0.186059,0.064986,135.879,-0.173136,-0.180147,1.01172,2019-09-11,000004.XSHE,True
0.332883,0.011844,311.359,0.332883,0.0,0.011887,1047.84,-0.118782,0.014143,0.011719,365.362,,1.06686,0.983705,0.098922,0.001662,0.821226,0.852826,0.985325,2.06174,1.32297,0.024117,0.019998,0.217778,0.99053,0.072495,0.113258,47.3831,0.023882,0.091827,0.619131,2019-09-11,000005.XSHE,True
0.284728,,,0.284728,0.0,0.000818,1352.0,0.098179,0.01867,0.052072,1821.77,,4.46214,0.799547,0.0,0.284686,1.48308,0.014256,0.19761,-0.267521,2.00752,0.166553,0.148012,0.154807,1.02026,0.044078,0.05845,507.365,0.092675,0.956105,2.00387,2019-09-11,000006.XSHE,True
-4.60716,0.004935,,-4.60716,0.0,0.164532,35.7049,-0.046012,,0.02572,3.48706,,-0.371389,3.3936,0.000655,0.056422,1.10043,1.49682,103.239,0.533654,3.39675,0.00729,0.036291,0.103871,-0.441498,-0.478549,0.632049,2.92168,0.006845,0.349381,1.04932,2019-09-11,000007.XSHE,True
0.1256,0.005025,411.556,0.1256,0.0,0.032036,1648.08,0.001503,0.092831,0.011549,225.402,637.423,0.198719,1.63905,0.372595,0.020035,0.412055,1.16326,1.59715,-0.583585,1.94855,-0.033873,0.006395,0.266936,0.996862,0.033527,0.142278,22.1921,-0.026913,0.023958,0.842621,2019-09-11,000008.XSHE,True
0.061694,0.094236,140.925,0.061922,0.01647,0.182049,570.996,0.073448,0.091736,0.039433,413.69,556.439,2.30515,0.932728,0.054669,0.404015,3.66445,0.391051,0.870217,1.67996,1.80054,0.025361,0.09928,0.442597,0.964071,0.027406,0.055121,1.90583,0.018881,0.224313,0.826112,2019-09-11,000009.XSHE,True
-0.842237,,627.336,-0.842237,0.0,0.018326,1997.23,-6.50547,0.028983,0.003782,924.676,1423.98,0.486868,0.613923,0.05881,0.026113,6.49041,0.451558,0.389326,-0.484701,1.12055,-0.018366,-0.080861,0.196452,0.997761,-0.165459,0.177663,12.5148,-0.017186,-0.41161,1.49439,2019-09-11,000010.XSHE,True
0.21526,,,0.21526,0.002656,0.003623,329.73,1.55469,0.020421,0.267223,1357.47,,1.12304,1.23581,0.0,0.264026,1.74595,0.429922,0.265199,0.698981,2.33744,-0.12789,0.097506,0.29799,1.02523,0.064145,0.042498,103.597,-0.069408,0.327211,1.36638,2019-09-11,000011.XSHE,True
0.210905,-0.011182,,0.210905,0.035908,0.002946,64.5689,,,0.009387,,,-0.437156,,0.003436,0.0,12.9935,,,0.121417,,-0.008432,-0.010679,0.035453,1.00368,0.007477,0.301577,24.2582,-0.008024,-0.301216,,2019-09-10,000001.XSHE,True
0.166258,0.028289,571.625,0.166258,-0.031607,0.010497,9.1686,0.096785,0.024911,0.08181,1385.1,,0.683219,0.438709,0.003217,0.372612,8.35061,0.202924,0.259908,0.333655,1.11912,0.029352,0.029629,0.2099,1.00532,0.034898,0.034446,14.0422,0.026451,0.141157,1.25563,2019-09-10,000002.XSHE,True
-0.086169,,,-0.086169,0.0,0.00626,128.73,0.026597,0.741937,0.01685,,,1.23466,,0.0,0.000472,0.206375,1.01421,,-2.3834,4.83974,0.065435,-0.388979,2.15924,0.999557,-0.186059,0.064986,135.879,-0.173136,-0.180147,1.01172,2019-09-10,000004.XSHE,True
0.332883,0.011743,311.359,0.332883,0.0,0.011887,1047.84,-0.118782,0.014143,0.011719,365.362,,1.06686,0.983705,0.098922,0.001643,0.821226,0.852826,0.985325,2.06174,1.32297,0.024117,0.019998,0.217778,0.99053,0.072495,0.113258,47.3831,0.023882,0.091827,0.619131,2019-09-10,000005.XSHE,True
0.284728,,,0.284728,0.0,0.000818,1352.0,0.098179,0.01867,0.052072,1821.77,,4.46214,0.799547,0.0,0.282482,1.48308,0.014256,0.19761,-0.267521,2.00752,0.166553,0.148012,0.154807,1.02026,0.044078,0.05845,507.365,0.092675,0.956105,2.00387,2019-09-10,000006.XSHE,True
-4.60716,0.004889,,-4.60716,0.0,0.164532,35.7049,-0.046012,,0.02572,3.48706,,-0.371389,3.3936,0.000655,0.055891,1.10043,1.49682,103.239,0.533654,3.39675,0.00729,0.036291,0.103871,-0.441498,-0.478549,0.632049,2.92168,0.006845,0.349381,1.04932,2019-09-10,000007.XSHE,True
0.1256,0.005014,411.556,0.1256,0.0,0.032036,1648.08,0.001503,0.092831,0.011549,225.402,637.423,0.198719,1.63905,0.372595,0.019982,0.412055,1.16326,1.59715,-0.583585,1.94855,-0.033873,0.006395,0.266936,0.996862,0.033527,0.142278,22.1921,-0.026913,0.023958,0.842621,2019-09-10,000008.XSHE,True
0.061694,0.0937,140.925,0.061922,0.01647,0.182049,570.996,0.073448,0.091736,0.039433,413.69,556.439,2.30515,0.932728,0.054669,0.400577,3.66445,0.391051,0.870217,1.67996,1.80054,0.025361,0.09928,0.442597,0.964071,0.027406,0.055121,1.90583,0.018881,0.224313,0.826112,2019-09-10,000009.XSHE,True
-0.842237,,627.336,-0.842237,0.0,0.018326,1997.23,-6.50547,0.028983,0.003782,924.676,1423.98,0.486868,0.613923,0.05881,0.025747,6.49041,0.451558,0.389326,-0.484701,1.12055,-0.018366,-0.080861,0.196452,0.997761,-0.165459,0.177663,12.5148,-0.017186,-0.41161,1.49439,2019-09-10,000010.XSHE,True
0.21526,,,0.21526,0.002656,0.003623,329.73,1.55469,0.020421,0.267223,1357.47,,1.12304,1.23581,0.0,0.259661,1.74595,0.429922,0.265199,0.698981,2.33744,-0.12789,0.097506,0.29799,1.02523,0.064145,0.042498,103.597,-0.069408,0.327211,1.36638,2019-09-10,000011.XSHE,True
0.210905,-0.011174,,0.210905,0.035908,0.002946,64.5689,,,0.009387,,,-0.437156,,0.003436,0.0,12.9935,,,0.121417,,-0.008432,-0.010679,0.035453,1.00368,0.007477,0.301577,24.2582,-0.008024,-0.301216,,2019-09-09,000001.XSHE,True
0.166258,0.028322,571.625,0.166258,-0.031607,0.010497,9.1686,0.096785,0.024911,0.08181,1385.1,,0.683219,0.438709,0.003217,0.374077,8.35061,0.202924,0.259908,0.333655,1.11912,0.029352,0.029629,0.2099,1.00532,0.034898,0.034446,14.0422,0.026451,0.141157,1.25563,2019-09-09,000002.XSHE,True
-0.086169,,,-0.086169,0.0,0.00626,128.73,0.026597,0.741937,0.01685,,,1.23466,,0.0,0.000471,0.206375,1.01421,,-2.3834,4.83974,0.065435,-0.388979,2.15924,0.999557,-0.186059,0.064986,135.879,-0.173136,-0.180147,1.01172,2019-09-09,000004.XSHE,True
0.332883,0.011669,311.359,0.332883,0.0,0.011887,1047.84,-0.118782,0.014143,0.011719,365.362,,1.06686,0.983705,0.098922,0.001629,0.821226,0.852826,0.985325,2.06174,1.32297,0.024117,0.019998,0.217778,0.99053,0.072495,0.113258,47.3831,0.023882,0.091827,0.619131,2019-09-09,000005.XSHE,True
0.284728,,,0.284728,0.0,0.000818,1352.0,0.098179,0.01867,0.052072,1821.77,,4.46214,0.799547,0.0,0.282118,1.48308,0.014256,0.19761,-0.267521,2.00752,0.166553,0.148012,0.154807,1.02026,0.044078,0.05845,507.365,0.092675,0.956105,2.00387,2019-09-09,000006.XSHE,True
-4.60716,0.004809,,-4.60716,0.0,0.164532,35.7049,-0.046012,,0.02572,3.48706,,-0.371389,3.3936,0.000655,0.054986,1.10043,1.49682,103.239,0.533654,3.39675,0.00729,0.036291,0.103871,-0.441498,-0.478549,0.632049,2.92168,0.006845,0.349381,1.04932,2019-09-09,000007.XSHE,True
0.1256,0.005057,411.556,0.1256,0.0,0.032036,1648.08,0.001503,0.092831,0.011549,225.402,637.423,0.198719,1.63905,0.372595,0.020196,0.412055,1.16326,1.59715,-0.583585,1.94855,-0.033873,0.006395,0.266936,0.996862,0.033527,0.142278,22.1921,-0.026913,0.023958,0.842621,2019-09-09,000008.XSHE,True
0.061694,0.093624,140.925,0.061922,0.01647,0.182049,570.996,0.073448,0.091736,0.039433,413.69,556.439,2.30515,0.932728,0.054669,0.40009,3.66445,0.391051,0.870217,1.67996,1.80054,0.025361,0.09928,0.442597,0.964071,0.027406,0.055121,1.90583,0.018881,0.224313,0.826112,2019-09-09,000009.XSHE,True
