net_profit_to_total_operate_revenue_ttm,cfo_to_ev,accounts_payable_turnover_days,net_profit_ratio,net_non_operating_income_to_total_profit,fixed_asset_ratio,account_receivable_turnover_days,DEGM,sale_expense_to_operating_revenue,operating_tax_to_operating_revenue_ratio_ttm,inventory_turnover_days,OperatingCycle,net_operate_cash_flow_to_operate_income,quick_ratio,intangible_asset_ratio,MLEV,debt_to_equity_ratio,super_quick_ratio,inventory_turnover_rate,operating_profit_growth_rate,current_ratio,net_operate_cash_flow_to_net_debt,net_operate_cash_flow_to_asset,total_asset_turnover_rate,operating_profit_to_total_profit,roa_ttm,admin_expense_rate,equity_to_fixed_asset_ratio,net_operate_cash_flow_to_total_liability,cash_rate_of_sales,goods_service_cash_to_operating_revenue_ttm,date,stkcd,flag,单季EP,三个月反转,预期EPTTM,EPTTM一年分位点,EPTTM,预期BP,BP,SPTTM,非流动性冲击,单季ROE,单季SP,三个月换手,标准化预期外收,单季ROA,特异度,三个月波动,一年动量,一个月反转,一个月波动,标准化预期外盈利
0.153186,0.015870238397548163,495.853,0.153186,-0.003921,0.006969,2234.46,0.123792,0.02578,0.081196,1345.03,824.0608850325381,0.9351445658930791,0.495029,0.001411,0.280929,7.37645,0.399836,0.267653,0.302101,1.20086,0.0070683798176543735,0.00391314629092416,0.208433,0.996193,0.031929,0.0365,22.986,-0.0015683914214670543,0.057176007666804814,1.51671,2018-04-24,000002.XSHE,True,0.153186,-2.9051239999999994,0.153186,0.5972222222222222,0.153186,22.986,22.986,0.02578,4.797704778034189,0.031929,0.02578,12.316476315136418,0.30163365327067243,0.031929,0.3374044944558522,3.7552245064017225,2.6943199999999976,-2.8918449999999996,0.4594595323461834,0.30161040307764525
0.078057,0.010298,355.17198897370656,0.078057,-0.02440858726899384,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,824.0608850325381,-1.70953,2.34252,0.100762,0.005778,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-04-24,000004.XSHE,True,0.078057,-2.930244999999999,0.078057,0.3948412698412698,0.078057,5.2508,5.2508,0.2415,1.7095010650191635,0.045661,0.2415,12.340182315136417,0.2344745236880358,0.045661,0.2622754944558522,3.756005930212209,2.5502279999999975,-2.8918449999999996,0.4594595323461834,0.23445158229973967
0.079451,-0.011092,254.512,0.079451,-0.02440858726899384,0.07308,949.922,0.150661,0.028239,0.010544,381.061,824.0608850325381,-4.61823,0.590067,0.088422,0.033385,1.09026,0.560781,0.94473,-0.285649,0.903793,0.002063,-0.020117,0.212383,1.01524,0.016874,0.17325,6.74871,0.00199,-0.094718,0.793587,2018-04-24,000005.XSHE,True,0.079451,-2.930244999999999,0.079451,0.45436507936507936,0.079451,6.74871,6.74871,0.028239,4.708474783763296,0.016874,0.028239,12.340182315136419,0.23572064471504525,0.016874,0.2636694944558522,3.756005930212209,2.4812129999999972,-2.891845,0.4594595323461834,0.2356976975969538
0.277242,0.049747,355.17198897370656,0.277242,-0.02440858726899384,0.000223,757.633,-0.12906,0.016546,0.027607,1208.04,824.0608850325381,1.34637,0.566933,0.08740829479613733,0.099,1.33493,0.490142,0.298002,0.056134,1.66517,-0.082789,0.053796,0.225226,1.00178,0.062442,0.036211,1948.78,-0.05002,0.238856,0.941547,2018-04-24,000006.XSHE,True,0.277242,-2.770714999999999,0.277242,0.8095238095238095,0.277242,1948.78,1948.78,0.016546,4.439984726452541,0.062442,0.016546,12.341454515136418,0.412529485499287,0.062442,0.46146049445585213,3.755769246785306,2.705518999999997,-2.891845,0.4594595323461834,0.4125057253955764
0.020055,0.000473,355.17198897370656,0.020055,-0.02440858726899384,0.161236,98.0263,0.059366,0.1204555703285421,0.028141,3.49144,824.0608850325381,-0.166618,3.71825,0.022138,6e-05,0.135035,2.58471,103.109,-0.876157,3.72054,0.202589,0.005121,0.089555,1.59727,0.001796,0.911831,5.47006,0.168299,0.057183,1.29063,2018-04-24,000007.XSHE,True,0.020055,-2.8612459999999995,0.020055,0.1884920634920635,0.020055,5.47006,5.47006,0.1204555703285421,11.166322371726872,0.001796,0.1204555703285421,12.47795784846975,0.1826255195211749,0.001796,0.20427349445585216,3.755804802690564,2.6461229999999976,-2.891845,0.4594595323461834,0.1826028165400453
0.241307,-0.013143,265.409,0.241307,-0.02440858726899384,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.003764,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-04-24,000008.XSHE,True,0.241307,-2.721632999999999,0.241307,0.8035714285714286,0.241307,27.7093,27.7093,0.077556,5.126049558647133,0.047075,0.077556,12.469718198469751,0.3804065593116357,0.047075,0.4255254944558522,3.752417032347891,2.450657999999997,-2.7514980000000007,0.43016217078287944,0.3803829469125135
0.059374,0.000409,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.333025,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-04-24,000009.XSHE,True,0.059704,-2.7409299999999988,0.059704,0.37896825396825395,0.059704,2.40238,2.40238,0.098049,3.751753944969273,0.015914,0.098049,12.469949181803084,0.21777346260653063,0.015914,0.24392249445585218,3.7526568517923704,2.5808379999999973,-2.7514979999999998,0.43016217078287944,0.21804558943763713
0.03013,0.168922,407.486,0.03013,-0.02440858726899384,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.006661,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-04-24,000010.XSHE,True,0.03013,-4.247789999999999,0.03013,0.1984126984126984,0.03013,34.829,34.829,0.038023,4.150669295423887,0.007259,0.038023,12.468752281803084,0.19163173856502033,0.007259,0.21434849445585216,3.286786152677884,2.230047999999997,-2.751498,0.43016217078287944,0.1916089941723497
0.214468,-0.042826,355.17198897370656,0.214468,-0.004129,0.005441,535.923,0.069734,0.010734,0.159699,409.273,824.0608850325381,-0.477059,1.09889,0.08740829479613733,0.006697,0.845665,1.08212,0.879609,0.683255,1.86483,1.3845,-0.064203,0.538571,1.01576,0.115506,0.047175,99.5865,0.003446,-0.119211,0.447167,2018-04-24,000011.XSHE,True,0.214468,-4.306753999999999,0.214468,0.6984126984126984,0.214468,99.5865,99.5865,0.010734,1.8567654032615941,0.115506,0.010734,12.463220931803084,0.3564147069128498,0.115506,0.39868649445585214,3.292185462142024,2.4041089999999974,-2.751498,0.43016217078287944,0.35639120483078457
0.222149,0.012425,355.17198897370656,0.222149,0.00669,0.002358,546.114,-0.0031986160164271128,0.1204555703285421,0.009774,691.2386070106762,824.0608850325381,0.913212,1.2530290142348754,0.003642,0.12321555916473319,13.945,0.9468833570613735,13.732010818030842,0.019538,1.9940820374172945,0.014172,0.011283,0.03178,1.00198,0.00706,0.314062,28.3743,0.013303,0.355042,1.0551518229523156,2018-04-23,000001.XSHE,True,0.222149,-4.306754,0.222149,0.751984126984127,0.222149,28.3743,28.3743,0.1204555703285421,31.46633102580239,0.00706,0.1204555703285421,12.463220931803084,0.36328088740672343,0.00706,0.4063674944558522,3.292185462142024,4.102987999999997,-2.751498,0.43016217078287944,0.36325735375323925
0.153186,0.015870238397548163,495.853,0.153186,-0.003921,0.006969,2234.46,0.123792,0.02578,0.081196,1345.03,824.0608850325381,0.9351445658930791,0.495029,0.001411,0.287924,7.37645,0.399836,0.267653,0.302101,1.20086,0.0070683798176543735,0.00391314629092416,0.208433,0.996193,0.031929,0.0365,22.986,-0.0015683914214670543,0.057176007666804814,1.51671,2018-04-23,000002.XSHE,True,0.153186,-4.311474,0.153186,0.5952380952380952,0.153186,22.986,22.986,0.02578,4.797704778034189,0.031929,0.02578,12.463255931803085,0.30163365327067243,0.031929,0.3374044944558522,3.291958608749828,4.100669999999997,-2.751498,0.43016217078287944,0.30161040307764525
0.078057,0.01021,355.17198897370656,0.078057,-0.02440858726899384,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,824.0608850325381,-1.70953,2.34252,0.100762,0.00573,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-04-23,000004.XSHE,True,0.078057,-4.336595,0.078057,0.39285714285714285,0.078057,5.2508,5.2508,0.2415,1.7095010650191635,0.045661,0.2415,12.486961931803084,0.2344745236880358,0.045661,0.2622754944558522,3.2923298636875176,3.9565779999999973,-2.7514979999999998,0.43016217078287944,0.23445158229973967
0.079451,-0.011392,254.512,0.079451,-0.02440858726899384,0.07308,949.922,0.150661,0.028239,0.010544,381.061,824.0608850325381,-4.61823,0.590067,0.088422,0.034578,1.09026,0.560781,0.94473,-0.285649,0.903793,0.002063,-0.020117,0.212383,1.01524,0.016874,0.17325,6.74871,0.00199,-0.094718,0.793587,2018-04-23,000005.XSHE,True,0.079451,-4.336594999999999,0.079451,0.45436507936507936,0.079451,6.74871,6.74871,0.028239,4.708474783763296,0.016874,0.028239,12.486961931803084,0.23572064471504525,0.016874,0.2636694944558522,3.2923298636875176,3.8875629999999974,-2.7514979999999998,0.43016217078287944,0.2356976975969538
0.277242,0.051662,355.17198897370656,0.277242,-0.02440858726899384,0.000223,757.633,-0.12906,0.016546,0.027607,1208.04,824.0608850325381,1.34637,0.566933,0.08740829479613733,0.104035,1.33493,0.490142,0.298002,0.056134,1.66517,-0.082789,0.053796,0.225226,1.00178,0.062442,0.036211,1948.78,-0.05002,0.238856,0.941547,2018-04-23,000006.XSHE,True,0.277242,-4.177065,0.277242,0.8154761904761905,0.277242,1948.78,1948.78,0.016546,4.439984726452541,0.062442,0.016546,12.488234131803084,0.412529485499287,0.062442,0.46146049445585213,3.2921228190049154,4.111868999999998,-2.7514979999999998,0.43016217078287944,0.4125057253955764
1.21418,0.000248,355.17198897370656,1.21418,-0.02440858726899384,0.188106,93.8391,-0.080171,0.1204555703285421,0.027309,2.53842,824.0608850325381,-0.036368,4.10168,0.022751,0.12321555916473319,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-04-23,000007.XSHE,True,1.21418,-5.461720999999999,1.21418,1.0,1.21418,4.73348,4.73348,0.1204555703285421,9.651578033008397,0.1258,0.1204555703285421,13.269937465136417,1.2500747816285638,0.1258,1.3983984944558523,5.543405165651872,5.246597999999998,-3.9456230000000003,7.5505411022635,1.2500471704036198
0.241307,-0.013143,265.409,0.241307,-0.02440858726899384,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.003764,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-04-23,000008.XSHE,True,0.241307,-5.322107999999999,0.241307,0.8015873015873016,0.241307,27.7093,27.7093,0.077556,5.126049558647133,0.047075,0.077556,13.261697815136417,0.3804065593116357,0.047075,0.4255254944558522,5.542251833030032,5.051132999999997,-3.9456230000000003,7.5505411022635,0.3803829469125135
0.059374,0.000414,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.337519,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-04-23,000009.XSHE,True,0.059704,-5.341404999999999,0.059704,0.36904761904761907,0.059704,2.40238,2.40238,0.098049,3.751753944969273,0.015914,0.098049,13.26192879846975,0.21777346260653063,0.015914,0.24392249445585218,5.54227154122851,5.181312999999998,-3.9456229999999994,7.5505411022635,0.21804558943763713
0.03013,0.169603,407.486,0.03013,-0.02440858726899384,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.006702,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-04-23,000010.XSHE,True,0.03013,-6.848264999999999,0.03013,0.19246031746031747,0.03013,34.829,34.829,0.038023,4.150669295423887,0.007259,0.038023,13.26073189846975,0.19163173856502033,0.007259,0.21434849445585216,5.197215627935439,4.830522999999997,-3.945623,7.5505411022635,0.1916089941723497
0.214468,-0.044255,355.17198897370656,0.214468,-0.004129,0.005441,535.923,0.069734,0.010734,0.159699,409.273,824.0608850325381,-0.477059,1.09889,0.08740829479613733,0.006918,0.845665,1.08212,0.879609,0.683255,1.86483,1.3845,-0.064203,0.538571,1.01576,0.115506,0.047175,99.5865,0.003446,-0.119211,0.447167,2018-04-23,000011.XSHE,True,0.214468,-6.907228999999999,0.214468,0.6924603174603174,0.214468,99.5865,99.5865,0.010734,1.8567654032615941,0.115506,0.010734,13.255200548469752,0.3564147069128498,0.115506,0.39868649445585214,5.197544621736104,5.004583999999998,-3.945623,7.5505411022635,0.35639120483078457
0.222149,0.01244,355.17198897370656,0.222149,0.00669,0.002358,546.114,-0.0031986160164271128,0.1204555703285421,0.009774,691.2386070106762,824.0608850325381,0.913212,1.2530290142348754,0.003642,0.12321555916473319,13.945,0.9468833570613735,13.732010818030842,0.019538,1.9940820374172945,0.014172,0.011283,0.03178,1.00198,0.00706,0.314062,28.3743,0.013303,0.355042,1.0551518229523156,2018-04-20,000001.XSHE,True,0.222149,-6.907228999999999,0.222149,0.748015873015873,0.222149,28.3743,28.3743,0.1204555703285421,31.46633102580239,0.00706,0.1204555703285421,13.255200548469752,0.36328088740672343,0.00706,0.4063674944558522,5.197544621736104,6.7034629999999975,-3.9456230000000003,7.5505411022635,0.36325735375323925
0.153186,0.015870238397548163,495.853,0.153186,-0.003921,0.006969,2234.46,0.123792,0.02578,0.081196,1345.03,824.0608850325381,0.9351445658930791,0.495029,0.001411,0.286053,7.37645,0.399836,0.267653,0.302101,1.20086,0.0070683798176543735,0.00391314629092416,0.208433,0.996193,0.031929,0.0365,22.986,-0.0015683914214670543,0.057176007666804814,1.51671,2018-04-20,000002.XSHE,True,0.153186,-6.911948999999999,0.153186,0.5892857142857143,0.153186,22.986,22.986,0.02578,4.797704778034189,0.031929,0.02578,13.255235548469752,0.30163365327067243,0.031929,0.3374044944558522,5.197508755277935,6.701144999999997,-3.945623,7.5505411022635,0.30161040307764525
0.078057,0.010113,355.17198897370656,0.078057,-0.02440858726899384,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,824.0608850325381,-1.70953,2.34252,0.100762,0.005677,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-04-20,000004.XSHE,True,0.078057,-6.937069999999999,0.078057,0.3869047619047619,0.078057,5.2508,5.2508,0.2415,1.7095010650191635,0.045661,0.2415,13.278941548469751,0.2344745236880358,0.045661,0.2622754944558522,5.196700592509087,6.557052999999997,-3.945623,7.5505411022635,0.23445158229973967
-0.080782,-0.072735,284.755,-0.080782,-0.02440858726899384,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,824.0608850325381,18.8454,0.457214,0.09447,0.033978,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-04-20,000005.XSHE,True,-0.080782,-6.7768369999999996,-0.080782,0.0873015873015873,-0.080782,4.89759,4.89759,0.038545,6.267745554601466,-0.012889,0.038545,13.27161894846975,0.0924855582582227,-0.012889,0.10343649445585217,5.199245784803266,6.327804999999997,-3.785389999999999,7.5670814331266705,0.0924632697501018
0.277242,0.051007,355.17198897370656,0.277242,-0.02440858726899384,0.000223,757.633,-0.12906,0.016546,0.027607,1208.04,824.0608850325381,1.34637,0.566933,0.08740829479613733,0.102301,1.33493,0.490142,0.298002,0.056134,1.66517,-0.082789,0.053796,0.225226,1.00178,0.062442,0.036211,1948.78,-0.05002,0.238856,0.941547,2018-04-20,000006.XSHE,True,0.277242,-6.617306999999999,0.277242,0.8174603174603174,0.277242,1948.78,1948.78,0.016546,4.439984726452541,0.062442,0.016546,13.27289114846975,0.412529485499287,0.062442,0.46146049445585213,5.199238527267991,6.552110999999997,-3.7853899999999996,7.5670814331266705,0.4125057253955764
1.21418,0.000248,355.17198897370656,1.21418,-0.02440858726899384,0.188106,93.8391,-0.080171,0.1204555703285421,0.027309,2.53842,824.0608850325381,-0.036368,4.10168,0.022751,0.12321555916473319,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-04-20,000007.XSHE,True,1.21418,-7.901963,1.21418,0.998015873015873,1.21418,4.73348,4.73348,0.1204555703285421,9.651578033008397,0.1258,0.1204555703285421,14.054594481803084,1.2500747816285638,0.1258,1.3983984944558523,6.778695618181793,7.6868399999999975,-4.979514999999999,10.389965921799542,1.2500471704036198
0.241307,-0.013143,265.409,0.241307,-0.02440858726899384,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.003764,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-04-20,000008.XSHE,True,0.241307,-7.7623500000000005,0.241307,0.7996031746031746,0.241307,27.7093,27.7093,0.077556,5.126049558647133,0.047075,0.077556,14.046354831803084,0.3804065593116357,0.047075,0.4255254944558522,6.778667863105838,7.491374999999997,-4.979515,10.389965921799542,0.3803829469125135
0.059374,0.00041,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.333394,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-04-20,000009.XSHE,True,0.059704,-7.781647,0.059704,0.3630952380952381,0.059704,2.40238,2.40238,0.098049,3.751753944969273,0.015914,0.098049,14.046585815136417,0.21777346260653063,0.015914,0.24392249445585218,6.778569556967281,7.621554999999997,-4.979515,10.389965921799542,0.21804558943763713
0.03013,0.1643,407.486,0.03013,-0.02440858726899384,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.00639,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-04-20,000010.XSHE,True,0.03013,-9.288507000000001,0.03013,0.19047619047619047,0.03013,34.829,34.829,0.038023,4.150669295423887,0.007259,0.038023,14.045388915136417,0.19163173856502033,0.007259,0.21434849445585216,6.467237901185673,7.270764999999997,-4.979514999999999,10.389965921799542,0.1916089941723497
0.214468,-0.043286,355.17198897370656,0.214468,-0.004129,0.005441,535.923,0.069734,0.010734,0.159699,409.273,824.0608850325381,-0.477059,1.09889,0.08740829479613733,0.006768,0.845665,1.08212,0.879609,0.683255,1.86483,1.3845,-0.064203,0.538571,1.01576,0.115506,0.047175,99.5865,0.003446,-0.119211,0.447167,2018-04-20,000011.XSHE,True,0.214468,-9.347471,0.214468,0.6865079365079365,0.214468,99.5865,99.5865,0.010734,1.8567654032615941,0.115506,0.010734,14.039857565136419,0.3564147069128498,0.115506,0.39868649445585214,6.465067413335508,7.444825999999997,-4.979515,10.389965921799542,0.35639120483078457
0.219207,0.015870238397548163,355.17198897370656,0.219207,0.009318,0.002474,333.024,-0.0031986160164271128,0.1204555703285421,0.009661,691.2386070106762,824.0608850325381,0.9351445658930791,1.2530290142348754,0.003777,0.12321555916473319,13.6292,0.9468833570613735,13.732010818030842,0.01491,1.9940820374172945,0.0070683798176543735,0.00391314629092416,0.032565,1.00096,0.007138,0.298868,27.6324,-0.0015683914214670543,0.057176007666804814,1.0551518229523156,2018-04-19,000001.XSHE,True,0.219207,-9.344529000000001,0.219207,0.6944444444444444,0.219207,27.6324,27.6324,0.1204555703285421,30.707815138952867,0.007138,0.1204555703285421,14.039857565136417,0.3606509820541683,0.007138,0.4034254944558522,6.465077745794256,9.140762999999998,-4.976573,10.390045150591277,0.3606274604932651
0.153186,0.015870238397548163,495.853,0.153186,-0.003921,0.006969,2234.46,0.123792,0.02578,0.081196,1345.03,824.0608850325381,0.9351445658930791,0.495029,0.001411,0.285202,7.37645,0.399836,0.267653,0.302101,1.20086,0.0070683798176543735,0.00391314629092416,0.208433,0.996193,0.031929,0.0365,22.986,-0.0015683914214670543,0.057176007666804814,1.51671,2018-04-19,000002.XSHE,True,0.153186,-9.349249000000002,0.153186,0.5833333333333334,0.153186,22.986,22.986,0.02578,4.797704778034189,0.031929,0.02578,14.039892565136418,0.30163365327067243,0.031929,0.3374044944558522,6.465133929556814,9.138444999999997,-4.976572999999999,10.390045150591277,0.30161040307764525
0.078057,0.010052,355.17198897370656,0.078057,-0.02440858726899384,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,824.0608850325381,-1.70953,2.34252,0.100762,0.005644,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-04-19,000004.XSHE,True,0.078057,-9.349249,0.078057,0.38492063492063494,0.078057,5.2508,5.2508,0.2415,1.7095010650191635,0.045661,0.2415,14.039892565136418,0.2344745236880358,0.045661,0.2622754944558522,6.465133929556814,8.994352999999997,-4.976573,10.390045150591277,0.23445158229973967
-0.080782,-0.071116,284.755,-0.080782,-0.02440858726899384,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,824.0608850325381,18.8454,0.457214,0.09447,0.032982,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-04-19,000005.XSHE,True,-0.080782,-9.189016,-0.080782,0.08531746031746032,-0.080782,4.89759,4.89759,0.038545,6.267745554601466,-0.012889,0.038545,14.032569965136418,0.0924855582582227,-0.012889,0.10343649445585217,6.469258797635335,8.765104999999998,-4.81634,10.4102956284669,0.0924632697501018
